Total market value,Season,Foreigners,Club,Squad size,Category
0.8053875755909841,0.25,0.4634146341463415,0.0095238095238095,0.2647058823529412,2
0.7855964815832875,0.25,0.4634146341463415,0.1904761904761905,0.2058823529411764,2
0.7713029136888401,0.25,0.3414634146341463,0.4904761904761905,0.1176470588235293,2
0.7306212204507971,0.25,0.3658536585365853,0.0238095238095238,0.1176470588235293,2
0.7289719626168225,0.25,0.3414634146341463,0.0142857142857142,0.1764705882352941,2
0.7251236943375481,0.25,0.4634146341463415,0.7666666666666667,0.1764705882352941,2
0.639912039582188,0.25,0.4390243902439024,0.0047619047619047,0.1470588235294117,2
0.6107751511819681,0.25,0.3658536585365853,0.3428571428571428,0.1617647058823529,2
0.4134139637163276,0.25,0.048780487804878,0.4238095238095238,0.1470588235294117,2
0.479934029686641,0.3000000000000113,0.2682926829268293,0.1523809523809524,0.0735294117647058,0
0.2919186366135239,0.3000000000000113,0.3170731707317073,0.1857142857142857,0.1470588235294117,0
0.1902144035184167,0.3000000000000113,0.5121951219512195,0.4142857142857143,0.2794117647058823,1
0.1357888949972512,0.3000000000000113,0.2195121951219512,0.1476190476190476,0.1470588235294117,1
0.1105002748763056,0.3000000000000113,0.7073170731707318,0.9666666666666668,0.3676470588235294,1
0.0824628916987355,0.3000000000000113,0.4390243902439024,0.9571428571428572,0.1764705882352941,1
0.0599230346344145,0.3000000000000113,0.4146341463414634,0.8142857142857144,0.2647058823529412,1
0.936778449697636,0.3000000000000113,0.4878048780487805,0.8761904761904763,0.2205882352941175,1
0.9356789444749865,0.3000000000000113,0.3658536585365853,0.1904761904761905,0.1176470588235293,1
0.920285871357889,0.3000000000000113,0.5609756097560976,0.4857142857142857,0.2499999999999999,2
0.8543155579989006,0.3000000000000113,0.4146341463414634,0.4904761904761905,0.1617647058823529,1
0.8064870808136338,0.3000000000000113,0.4146341463414634,0.7666666666666667,0.2499999999999999,2
0.7284222100054976,0.3000000000000113,0.4146341463414634,0.0095238095238095,0.2058823529411764,2
0.6602528862012095,0.3000000000000113,0.2926829268292683,0.0142857142857142,0.1470588235294117,2
0.6591533809785597,0.3000000000000113,0.4390243902439024,0.0238095238095238,0.1470588235294117,2
0.5871357888949973,0.3000000000000113,0.4390243902439024,0.5,0.1617647058823529,2
0.559648158328752,0.3000000000000113,0.5365853658536586,0.0047619047619047,0.2499999999999999,2
0.5107201759208356,0.3000000000000113,0.3658536585365853,0.3571428571428571,0.1764705882352941,2
0.6036283672347444,0.3500000000000085,0.3170731707317073,0.1523809523809524,0.1323529411764705,0
0.417262231995602,0.3500000000000085,0.2439024390243902,0.1857142857142857,0.1617647058823529,0
0.2484881803188565,0.3500000000000085,0.5365853658536586,0.4142857142857143,0.2058823529411764,0
0.1907641561297416,0.3500000000000085,0.2682926829268293,0.1476190476190476,0.1911764705882352,1
0.0489279824079164,0.3500000000000085,0.6341463414634146,0.9666666666666668,0.2352941176470588,1
0.0296866410115448,0.3500000000000085,0.4390243902439024,0.4857142857142857,0.1470588235294117,1
0.9670148433205058,0.3500000000000085,0.4634146341463415,0.9571428571428572,0.2058823529411764,1
0.9296316657504125,0.3500000000000085,0.3414634146341463,0.1904761904761905,0.1323529411764705,1
0.9037932930181418,0.3500000000000085,0.4878048780487805,0.4904761904761905,0.2205882352941175,1
0.8647608576140737,0.3500000000000085,0.5853658536585367,0.8761904761904763,0.338235294117647,2
0.8636613523914239,0.3500000000000085,0.3658536585365853,0.8142857142857144,0.1764705882352941,1
0.7993402968664102,0.3500000000000085,0.3170731707317073,0.3428571428571428,0.1617647058823529,2
0.7762506871907642,0.3500000000000085,0.3658536585365853,0.7666666666666667,0.1764705882352941,2
0.663551401869159,0.3500000000000085,0.4390243902439024,0.0238095238095238,0.1764705882352941,2
0.6019791094007697,0.3500000000000085,0.3414634146341463,0.0142857142857142,0.1764705882352941,2
0.5118196811434854,0.3500000000000085,0.4390243902439024,0.3571428571428571,0.1911764705882352,2
0.4557449147883453,0.3500000000000085,0.4390243902439024,0.8333333333333334,0.2499999999999999,2
0.4282572842221001,0.3500000000000085,0.4878048780487805,0.4380952380952381,0.2205882352941175,2
0.6954370533260034,0.4000000000000057,0.3902439024390244,0.1523809523809524,0.1911764705882352,0
0.4507971412864211,0.4000000000000057,0.2926829268292683,0.1857142857142857,0.1617647058823529,0
0.2721275426058274,0.4000000000000057,0.4390243902439024,0.4142857142857143,0.2647058823529412,0
0.2385926333150082,0.4000000000000057,0.3414634146341463,0.1476190476190476,0.2205882352941175,1
0.1902144035184167,0.4000000000000057,0.5853658536585367,0.9666666666666668,0.2352941176470588,1
0.0571742715777899,0.4000000000000057,0.3658536585365853,0.1904761904761905,0.1176470588235293,1
0.045629466739967,0.4000000000000057,0.4634146341463415,0.9571428571428572,0.2205882352941175,1
0.0203408466190214,0.4000000000000057,0.4390243902439024,0.4857142857142857,0.2058823529411764,1
0.9917537108301264,0.4000000000000057,0.6097560975609756,0.8761904761904763,0.338235294117647,2
0.9241341396371632,0.4000000000000057,0.2682926829268293,0.3428571428571428,0.1911764705882352,1
0.8790544255085212,0.4000000000000057,0.4878048780487805,0.4904761904761905,0.2352941176470588,2
0.822429906542056,0.4000000000000057,0.3902439024390244,0.7666666666666667,0.2205882352941175,2
0.7965915338097856,0.4000000000000057,0.3414634146341463,0.5,0.1764705882352941,2
0.7844969763606378,0.4000000000000057,0.4390243902439024,0.8142857142857144,0.2794117647058823,2
0.7240241891148983,0.4000000000000057,0.3902439024390244,0.0238095238095238,0.1764705882352941,2
0.7003848268279275,0.4000000000000057,0.4146341463414634,0.0142857142857142,0.1911764705882352,2
0.5909840571742716,0.4000000000000057,0.4878048780487805,0.3571428571428571,0.2205882352941175,2
0.3903243540406817,0.4000000000000057,0.2682926829268293,0.3380952380952381,0.1911764705882352,2
0.7130291368884002,0.4500000000000028,0.4146341463414634,0.1523809523809524,0.1911764705882352,0
0.4398020890599231,0.4500000000000028,0.4878048780487805,0.1857142857142857,0.2499999999999999,0
0.3012644310060473,0.4500000000000028,0.4390243902439024,0.9666666666666668,0.1470588235294117,0
0.2869708631115998,0.4500000000000028,0.3658536585365853,0.4142857142857143,0.2352941176470588,0
0.2413413963716327,0.4500000000000028,0.3414634146341463,0.1476190476190476,0.088235294117647,0
0.1209455744914788,0.4500000000000028,0.3658536585365853,0.1904761904761905,0.1029411764705882,1
0.0995052226498075,0.4500000000000028,0.3414634146341463,0.8761904761904763,0.1470588235294117,1
0.9340296866410116,0.4500000000000028,0.4634146341463415,0.0238095238095238,0.2352941176470588,1
0.9274326553051128,0.4500000000000028,0.5121951219512195,0.4857142857142857,0.2647058823529412,2
0.9268829026937878,0.4500000000000028,0.4146341463414634,0.9571428571428572,0.1470588235294117,1
0.8532160527762507,0.4500000000000028,0.3902439024390244,0.4904761904761905,0.2205882352941175,2
0.8438702583837273,0.4500000000000028,0.3414634146341463,0.3428571428571428,0.1470588235294117,1
0.7916437603078615,0.4500000000000028,0.3902439024390244,0.8142857142857144,0.2352941176470588,2
0.7822979659153382,0.4500000000000028,0.3902439024390244,0.5,0.1470588235294117,2
0.7080813633864761,0.4500000000000028,0.3170731707317073,0.7666666666666667,0.1470588235294117,2
0.640461792193513,0.4500000000000028,0.3414634146341463,0.0095238095238095,0.1029411764705882,2
0.6366135239142386,0.4500000000000028,0.4634146341463415,0.3571428571428571,0.2205882352941175,2
0.3897746014293568,0.4500000000000028,0.2195121951219512,0.7714285714285715,0.1176470588235293,2
0.726223199560198,0.5,0.4634146341463415,0.1523809523809524,0.2058823529411764,0
0.4771852666300165,0.5,0.3170731707317073,0.1857142857142857,0.1470588235294117,0
0.3754810335349093,0.5,0.4634146341463415,0.9666666666666668,0.2205882352941175,0
0.3336998350742166,0.5,0.4878048780487805,0.1476190476190476,0.1911764705882352,0
0.3056624518966465,0.5,0.3414634146341463,0.4142857142857143,0.1764705882352941,0
0.2506871907641561,0.5,0.4390243902439024,0.1904761904761905,0.1323529411764705,0
0.9472237493128092,0.5,0.3658536585365853,0.8761904761904763,0.1470588235294117,1
0.9158878504672896,0.5,0.5365853658536586,0.0238095238095238,0.2794117647058823,2
0.8884002199010446,0.5,0.4634146341463415,0.9571428571428572,0.2058823529411764,1
0.8697086311159978,0.5,0.3658536585365853,0.5,0.2058823529411764,2
0.8526663001649258,0.5,0.5121951219512195,0.3428571428571428,0.2205882352941175,2
0.8488180318856515,0.5,0.5121951219512195,0.3571428571428571,0.2794117647058823,2
0.799890049477735,0.5,0.2926829268292683,0.0095238095238095,0.0735294117647058,1
0.766355140186916,0.5,0.4634146341463415,0.8142857142857144,0.2794117647058823,2
0.7548103353490929,0.5,0.4634146341463415,0.4857142857142857,0.2205882352941175,2
0.7328202308960968,0.5,0.5121951219512195,0.4904761904761905,0.2794117647058823,2
0.4755360087960418,0.5,0.3902439024390244,0.3904761904761905,0.1323529411764705,2
0.3452446399120396,0.5,0.1951219512195122,0.8095238095238096,0.1470588235294117,2
0.7047828477185267,0.5500000000000114,0.4634146341463415,0.1523809523809524,0.1911764705882352,0
0.5288620120945575,0.5500000000000114,0.4146341463414634,0.1857142857142857,0.1617647058823529,0
0.3666849917537108,0.5500000000000114,0.5121951219512195,0.1476190476190476,0.2794117647058823,0
0.2957669048927983,0.5500000000000114,0.5365853658536586,0.4142857142857143,0.2794117647058823,0
0.2715777899945025,0.5500000000000114,0.5121951219512195,0.9666666666666668,0.338235294117647,1
0.239692138537658,0.5500000000000114,0.4146341463414634,0.680952380952381,0.1911764705882352,0
0.205607476635514,0.5500000000000114,0.4146341463414634,0.1904761904761905,0.1911764705882352,1
0.1467839472237493,0.5500000000000114,0.3658536585365853,0.8761904761904763,0.1911764705882352,1
0.0764156129741616,0.5500000000000114,0.3414634146341463,0.0095238095238095,0.1470588235294117,1
0.9857064321055524,0.5500000000000114,0.5609756097560976,0.0238095238095238,0.2794117647058823,1
0.9846069268829029,0.5500000000000114,0.3902439024390244,0.5,0.1911764705882352,1
0.9411764705882352,0.5500000000000114,0.5121951219512195,0.8142857142857144,0.3088235294117646,2
0.9252336448598132,0.5500000000000114,0.3414634146341463,0.7666666666666667,0.2352941176470588,1
0.8807036833424959,0.5500000000000114,0.5121951219512195,0.4857142857142857,0.2647058823529412,2
0.8273776800439803,0.5500000000000114,0.5365853658536586,0.3428571428571428,0.2205882352941175,2
0.7768004398020891,0.5500000000000114,0.5121951219512195,0.3571428571428571,0.2499999999999999,2
0.5129191863661353,0.5500000000000114,0.3658536585365853,0.3904761904761905,0.1764705882352941,2
0.3468938977460143,0.5500000000000114,0.4146341463414634,0.8095238095238096,0.2794117647058823,2
0.8949972512369434,0.6000000000000085,0.4634146341463415,0.1523809523809524,0.2647058823529412,0
0.7119296316657504,0.6000000000000085,0.4878048780487805,0.1857142857142857,0.2205882352941175,0
0.5046728971962617,0.6000000000000085,0.4634146341463415,0.680952380952381,0.1176470588235293,0
0.4804837822979659,0.6000000000000085,0.3414634146341463,0.1476190476190476,0.1029411764705882,0
0.3809785596481583,0.6000000000000085,0.4390243902439024,0.4142857142857143,0.1323529411764705,0
0.2875206157229247,0.6000000000000085,0.3414634146341463,0.8761904761904763,0.2352941176470588,0
0.2611324903793293,0.6000000000000085,0.4634146341463415,0.1904761904761905,0.2205882352941175,0
0.1621770203408466,0.6000000000000085,0.4878048780487805,0.9666666666666668,0.1911764705882352,1
0.1352391423859263,0.6000000000000085,0.4390243902439024,0.9571428571428572,0.2058823529411764,1
0.1247938427707531,0.6000000000000085,0.3902439024390244,0.5,0.1764705882352941,1
0.1126992853216052,0.6000000000000085,0.5853658536585367,0.3428571428571428,0.2352941176470588,1
0.0417811984606926,0.6000000000000085,0.4634146341463415,0.8142857142857144,0.1911764705882352,1
0.0131940626717976,0.6000000000000085,0.3414634146341463,0.7666666666666667,0.2352941176470588,1
0.0126443100604727,0.6000000000000085,0.4146341463414634,0.3571428571428571,0.1911764705882352,1
0.994502473886751,0.6000000000000085,0.4634146341463415,0.0238095238095238,0.1911764705882352,1
0.9642660802638812,0.6000000000000085,0.2926829268292683,0.4904761904761905,0.1470588235294117,1
0.9587685541506322,0.6000000000000085,0.4634146341463415,0.0095238095238095,0.2647058823529412,1
0.748763056624519,0.6000000000000085,0.4146341463414634,0.4857142857142857,0.2058823529411764,2
0.8708081363386476,0.6500000000000057,0.3658536585365853,0.1523809523809524,0.1764705882352941,0
0.7685541506322155,0.6500000000000057,0.5121951219512195,0.1857142857142857,0.2058823529411764,0
0.6157229246838922,0.6500000000000057,0.5365853658536586,0.680952380952381,0.2058823529411764,0
0.5673446948873008,0.6500000000000057,0.3902439024390244,0.1476190476190476,0.1617647058823529,0
0.4590434304562947,0.6500000000000057,0.5609756097560976,0.8761904761904763,0.2647058823529412,0
0.4348543155579989,0.6500000000000057,0.7073170731707318,0.3428571428571428,0.3970588235294117,0
0.365585486531061,0.6500000000000057,0.3902439024390244,0.1904761904761905,0.1470588235294117,0
0.3122594832325454,0.6500000000000057,0.5609756097560976,0.9666666666666668,0.2352941176470588,0
0.3018141836173722,0.6500000000000057,0.5853658536585367,0.4142857142857143,0.2794117647058823,0
0.2765255634964266,0.6500000000000057,0.4878048780487805,0.5,0.2352941176470588,0
0.2188015393073117,0.6500000000000057,0.4390243902439024,0.8142857142857144,0.1911764705882352,1
0.2034084661902144,0.6500000000000057,0.4878048780487805,0.0238095238095238,0.2205882352941175,1
0.1632765255634964,0.6500000000000057,0.4146341463414634,0.9571428571428572,0.2058823529411764,1
0.1495327102803738,0.6500000000000057,0.4634146341463415,0.3571428571428571,0.2941176470588235,1
0.1006047278724574,0.6500000000000057,0.1951219512195122,0.7666666666666667,0.2058823529411764,1
0.9752611324903794,0.6500000000000057,0.4146341463414634,0.4380952380952381,0.2058823529411764,1
0.9560197910940076,0.6500000000000057,0.4390243902439024,0.4904761904761905,0.2499999999999999,1
0.6811434854315558,0.6500000000000057,0.2926829268292683,0.0142857142857142,0.1323529411764705,2
0.863111599780099,0.7000000000000028,0.5121951219512195,0.1523809523809524,0.2647058823529412,0
0.7795492028587137,0.7000000000000028,0.4878048780487805,0.1857142857142857,0.2499999999999999,0
0.7108301264431006,0.7000000000000028,0.6341463414634146,0.680952380952381,0.2647058823529412,0
0.5354590434304564,0.7000000000000028,0.4390243902439024,0.1476190476190476,0.1323529411764705,0
0.3534909290819131,0.7000000000000028,0.4390243902439024,0.1904761904761905,0.2058823529411764,0
0.3073117097306212,0.7000000000000028,0.6097560975609756,0.8761904761904763,0.2499999999999999,0
0.3034634414513469,0.7000000000000028,0.4878048780487805,0.4142857142857143,0.1911764705882352,0
0.2952171522814733,0.7000000000000028,0.5609756097560976,0.5,0.3235294117647059,1
0.279824079164376,0.7000000000000028,0.5853658536585367,0.3428571428571428,0.2205882352941175,0
0.2759758108851017,0.7000000000000028,0.5853658536585367,0.9666666666666668,0.2647058823529412,0
0.136888400219901,0.7000000000000028,0.4390243902439024,0.8142857142857144,0.2352941176470588,1
0.1017042330951072,0.7000000000000028,0.2439024390243902,0.7666666666666667,0.1470588235294117,1
0.0978559648158328,0.7000000000000028,0.4634146341463415,0.0238095238095238,0.2205882352941175,1
0.0665200659703133,0.7000000000000028,0.4390243902439024,0.3571428571428571,0.2499999999999999,1
0.995052226498076,0.7000000000000028,0.3658536585365853,0.0095238095238095,0.2205882352941175,1
0.822979659153381,0.7000000000000028,0.4146341463414634,0.4380952380952381,0.2499999999999999,2
0.5470038482682793,0.7000000000000028,0.2682926829268293,0.019047619047619,0.2058823529411764,2
0.3908741066520066,0.7000000000000028,0.3658536585365853,0.7714285714285715,0.1764705882352941,2
0.9224848818031886,0.75,0.5365853658536586,0.1523809523809524,0.3676470588235294,0
0.7531610775151182,0.75,0.4146341463414634,0.1857142857142857,0.1764705882352941,0
0.7124793842770754,0.75,0.5609756097560976,0.680952380952381,0.1764705882352941,0
0.5041231445849368,0.75,0.5365853658536586,0.1476190476190476,0.1911764705882352,0
0.4156129741616273,0.75,0.4634146341463415,0.1904761904761905,0.1911764705882352,0
0.371632765255635,0.75,0.5853658536585367,0.3428571428571428,0.2352941176470588,0
0.3551401869158879,0.75,0.4878048780487805,0.9666666666666668,0.1470588235294117,0
0.3117097306212205,0.75,0.5365853658536586,0.5,0.2647058823529412,0
0.3100604727872457,0.75,0.6341463414634146,0.8761904761904763,0.2499999999999999,0
0.2550852116547554,0.75,0.4390243902439024,0.9571428571428572,0.1764705882352941,0
0.2089059923034634,0.75,0.4390243902439024,0.0238095238095238,0.2352941176470588,1
0.1489829576690489,0.75,0.3170731707317073,0.7666666666666667,0.1470588235294117,1
0.1033534909290819,0.75,0.6585365853658537,0.4142857142857143,0.3676470588235294,1
0.0835623969213853,0.75,0.4634146341463415,0.0095238095238095,0.2352941176470588,1
0.0604727872457394,0.75,0.4146341463414634,0.8142857142857144,0.1911764705882352,1
0.966465090709181,0.75,0.4878048780487805,0.3571428571428571,0.1617647058823529,1
0.8966465090709181,0.75,0.2439024390243902,0.019047619047619,0.1911764705882352,1
0.7036833424958768,0.75,0.3658536585365853,0.1142857142857143,0.1911764705882352,2
0.8768554150632216,0.8000000000000114,0.4878048780487805,0.1523809523809524,0.2647058823529412,0
0.697086311159978,0.8000000000000114,0.6097560975609756,0.1857142857142857,0.3529411764705882,0
0.634414513468939,0.8000000000000114,0.5609756097560976,0.680952380952381,0.2058823529411764,0
0.5942825728422211,0.8000000000000114,0.6097560975609756,0.1476190476190476,0.2205882352941175,0
0.3721825178669599,0.8000000000000114,0.5853658536585367,0.9666666666666668,0.2499999999999999,0
0.3238042880703684,0.8000000000000114,0.3414634146341463,0.1904761904761905,0.1617647058823529,0
0.3111599780098955,0.8000000000000114,0.5609756097560976,0.3428571428571428,0.2352941176470588,0
0.285321605277625,0.8000000000000114,0.5365853658536586,0.8761904761904763,0.2941176470588235,0
0.2402418911489829,0.8000000000000114,0.2926829268292683,0.7666666666666667,0.1764705882352941,0
0.2319956019791094,0.8000000000000114,0.5609756097560976,0.9571428571428572,0.2794117647058823,1
0.1935129191863661,0.8000000000000114,0.5365853658536586,0.5,0.3676470588235294,1
0.1236943375481033,0.8000000000000114,0.4390243902439024,0.0238095238095238,0.2058823529411764,1
0.0758658603628367,0.8000000000000114,0.3658536585365853,0.019047619047619,0.2941176470588235,1
0.9983507421660254,0.8000000000000114,0.3170731707317073,0.0095238095238095,0.1617647058823529,1
0.976910390324354,0.8000000000000114,0.4878048780487805,0.3571428571428571,0.1764705882352941,1
0.7768004398020891,0.8000000000000114,0.4878048780487805,0.1142857142857143,0.2058823529411764,2
0.6619021440351842,0.8000000000000114,0.4146341463414634,0.961904761904762,0.1911764705882352,2
0.4892798240791643,0.8000000000000114,0.3902439024390244,0.8333333333333334,0.2058823529411764,2
0.9758108851017044,0.8500000000000085,0.5365853658536586,0.1523809523809524,0.2205882352941175,0
