Club,Squad size,Average age,Foreigners,Market value,Total market value,League,Season,Category
0.1523809523809524,0.1323529411764705,0.5844155844155843,0.3414634146341463,0.1452533904354033,0.3210555250137438,0.0,0.1500000000000056,0
0.4857142857142857,0.2647058823529412,0.4415584415584419,0.6341463414634146,0.0736973590292648,0.1962616822429906,0.0,0.1500000000000056,1
0.8142857142857144,0.2205882352941175,0.3246753246753244,0.4146341463414634,0.0761955745895788,0.1781198460692688,0.0,0.1500000000000056,1
0.9666666666666668,0.2205882352941175,0.4935064935064934,0.5853658536585367,0.0704853675945753,0.1451346893897746,0.0,0.1500000000000056,1
0.1476190476190476,0.1617647058823529,0.4415584415584419,0.3658536585365853,0.0690578158458244,0.0929081913139087,0.0,0.1500000000000056,1
0.9571428571428572,0.2058823529411764,0.4415584415584419,0.3170731707317073,0.0624553890078515,0.085761407366685,0.0,0.1500000000000056,1
0.4142857142857143,0.2058823529411764,0.4285714285714288,0.4634146341463415,0.0619200571020699,0.0830126443100604,0.0,0.1500000000000056,1
0.1857142857142857,0.2794117647058823,0.4805194805194803,0.5121951219512195,0.0483583154889364,0.0351841671247938,0.0,0.1500000000000056,1
0.5,0.1617647058823529,0.4025974025974026,0.5121951219512195,0.0506780870806566,0.9345794392523364,0.0,0.1500000000000056,1
0.8761904761904763,0.2058823529411764,0.2597402597402598,0.3414634146341463,0.0417558886509636,0.8741066520065971,0.0,0.1500000000000056,1
0.4904761904761905,0.2205882352941175,0.5714285714285716,0.4146341463414634,0.0328336902212705,0.7652556349642661,0.0,0.1500000000000056,2
0.3428571428571428,0.2058823529411764,0.4285714285714288,0.4634146341463415,0.0331905781584582,0.7564595931830677,0.0,0.1500000000000056,2
0.0095238095238095,0.1764705882352941,0.5974025974025978,0.4878048780487805,0.0274803711634546,0.6267179769103903,0.0,0.1500000000000056,2
0.1904761904761905,0.2352941176470588,0.6103896103896105,0.4390243902439024,0.0242683797287651,0.6250687190764156,0.0,0.1500000000000056,2
0.961904761904762,0.2058823529411764,0.7272727272727275,0.4146341463414634,0.0217701641684511,0.548653106102254,0.0,0.1500000000000056,2
0.5380952380952382,0.1029411764705882,0.6623376623376624,0.2439024390243902,0.0203426124197002,0.4145134689389775,0.0,0.1500000000000056,2
0.1142857142857143,0.1470588235294117,0.6233766233766236,0.3170731707317073,0.0,0.4007696536558549,0.0,0.1500000000000056,2
0.3761904761904762,0.2205882352941175,0.7532467532467533,0.5365853658536586,0.0,0.3996701484332051,0.0,0.1500000000000056,2
0.1523809523809524,0.1323529411764705,0.5714285714285716,0.3658536585365853,0.1720199857244825,0.3859263331500824,0.0,0.2000000000000028,0
0.9666666666666668,0.1617647058823529,0.5324675324675328,0.4634146341463415,0.0894004282655246,0.1918636613523914,0.0,0.2000000000000028,1
0.8142857142857144,0.2647058823529412,0.3506493506493506,0.4146341463414634,0.0676302640970735,0.1638262781748213,0.0,0.2000000000000028,1
0.4857142857142857,0.2205882352941175,0.4155844155844153,0.4634146341463415,0.0694147037830121,0.1418361737218252,0.0,0.2000000000000028,1
0.4142857142857143,0.2941176470588235,0.337662337662338,0.5609756097560976,0.0599571734475374,0.1346893897746014,0.0,0.2000000000000028,1
0.1476190476190476,0.1470588235294117,0.3506493506493506,0.3414634146341463,0.0790506780870806,0.131390874106652,0.0,0.2000000000000028,1
0.9571428571428572,0.2058823529411764,0.4545454545454546,0.3414634146341463,0.0654889364739471,0.1077515118196811,0.0,0.2000000000000028,1
0.1857142857142857,0.2058823529411764,0.2987012987012987,0.3170731707317073,0.0574589578872234,0.0500274876305662,0.0,0.2000000000000028,1
0.8761904761904763,0.1911764705882352,0.2077922077922078,0.3902439024390244,0.0526409707351891,0.9923034634414514,0.0,0.2000000000000028,1
0.5,0.1911764705882352,0.4415584415584419,0.5121951219512195,0.0335474660956459,0.7438152831225948,0.0,0.2000000000000028,2
0.3428571428571428,0.2352941176470588,0.506493506493507,0.4634146341463415,0.0292648108493932,0.7223749312809236,0.0,0.2000000000000028,2
0.0095238095238095,0.1911764705882352,0.4025974025974026,0.4390243902439024,0.0319414703783012,0.7212754260582738,0.0,0.2000000000000028,2
0.1904761904761905,0.1470588235294117,0.4935064935064934,0.3658536585365853,0.0326552462526766,0.6899395272127543,0.0,0.2000000000000028,2
0.4904761904761905,0.2794117647058823,0.5714285714285716,0.5365853658536586,0.023197715917202,0.6410115448048378,0.0,0.2000000000000028,2
0.0238095238095238,0.3088235294117646,0.5584415584415585,0.5365853658536586,0.0212348322626695,0.6195711929631667,0.0,0.2000000000000028,2
0.0142857142857142,0.1911764705882352,0.4025974025974026,0.3902439024390244,0.025695931477516,0.6102253985706433,0.0,0.2000000000000028,2
0.961904761904762,0.1764705882352941,0.6363636363636367,0.3902439024390244,0.0223054960742326,0.5266630016492578,0.0,0.2000000000000028,2
0.7666666666666667,0.1764705882352941,0.4025974025974026,0.4878048780487805,0.0219486081370449,0.5239142385926333,0.0,0.2000000000000028,2
0.1523809523809524,0.1617647058823529,0.5194805194805197,0.4146341463414634,0.1779086366880799,0.4266080263881253,0.0,0.25,0
0.1857142857142857,0.1617647058823529,0.3896103896103895,0.3658536585365853,0.0977872947894361,0.2210005497526113,0.0,0.25,0
0.4142857142857143,0.2352941176470588,0.4545454545454546,0.5609756097560976,0.0779800142755174,0.1973611874656404,0.0,0.25,1
0.8142857142857144,0.2647058823529412,0.4285714285714288,0.4390243902439024,0.0710206995003568,0.1819681143485431,0.0,0.25,1
0.1476190476190476,0.1470588235294117,0.4415584415584419,0.2926829268292683,0.0877944325481798,0.1742715777899945,0.0,0.25,1
0.9666666666666668,0.2058823529411764,0.5194805194805197,0.6097560975609756,0.0761955745895788,0.1671247938427707,0.0,0.25,1
0.8761904761904763,0.2058823529411764,0.2727272727272729,0.4634146341463415,0.0662027123483226,0.1121495327102803,0.0,0.25,1
0.4857142857142857,0.1470588235294117,0.5454545454545454,0.4878048780487805,0.0667380442541042,0.0621220450797141,0.0,0.25,1
0.9571428571428572,0.1911764705882352,0.4675324675324677,0.4146341463414634,0.0569236259814418,0.0313358988455195,0.0,0.25,1
0.0095238095238095,0.2647058823529412,0.4545454545454546,0.4634146341463415,0.0324768022840828,0.8053875755909841,0.0,0.25,2
0.1904761904761905,0.2058823529411764,0.5324675324675328,0.4634146341463415,0.0349750178443968,0.7855964815832875,0.0,0.25,2
0.4904761904761905,0.1176470588235293,0.5584415584415585,0.3414634146341463,0.0415774446823697,0.7713029136888401,0.0,0.25,2
0.0238095238095238,0.1176470588235293,0.6753246753246751,0.3658536585365853,0.038543897216274,0.7306212204507971,0.0,0.25,2
0.0142857142857142,0.1764705882352941,0.3636363636363637,0.3414634146341463,0.0335474660956459,0.7289719626168225,0.0,0.25,2
0.7666666666666667,0.1764705882352941,0.4545454545454546,0.4634146341463415,0.0333690221270521,0.7251236943375481,0.0,0.25,2
0.0047619047619047,0.1470588235294117,0.4155844155844153,0.4390243902439024,0.0299785867237687,0.639912039582188,0.0,0.25,2
0.3428571428571428,0.1617647058823529,0.4545454545454546,0.3658536585365853,0.0273019271948608,0.6107751511819681,0.0,0.25,2
0.4238095238095238,0.1470588235294117,0.6623376623376624,0.048780487804878,0.0182012847965738,0.4134139637163276,0.0,0.25,2
0.1523809523809524,0.0735294117647058,0.5324675324675328,0.2682926829268293,0.2541042112776588,0.479934029686641,0.0,0.3000000000000113,0
0.1857142857142857,0.1470588235294117,0.3766233766233768,0.3170731707317073,0.1284796573875803,0.2919186366135239,0.0,0.3000000000000113,0
0.4142857142857143,0.2794117647058823,0.3896103896103895,0.5121951219512195,0.0710206995003568,0.1902144035184167,0.0,0.3000000000000113,1
0.1476190476190476,0.1470588235294117,0.3116883116883118,0.2195121951219512,0.0802997858672376,0.1357888949972512,0.0,0.3000000000000113,1
0.9666666666666668,0.3676470588235294,0.5454545454545454,0.7073170731707318,0.0499643112062812,0.1105002748763056,0.0,0.3000000000000113,1
0.9571428571428572,0.1764705882352941,0.4675324675324677,0.4390243902439024,0.0658458244111349,0.0824628916987355,0.0,0.3000000000000113,1
0.8142857142857144,0.2647058823529412,0.3246753246753244,0.4146341463414634,0.0526409707351891,0.0599230346344145,0.0,0.3000000000000113,1
0.8761904761904763,0.2205882352941175,0.2987012987012987,0.4878048780487805,0.0451463240542469,0.936778449697636,0.0,0.3000000000000113,1
0.1904761904761905,0.1176470588235293,0.3246753246753244,0.3658536585365853,0.0562098501070663,0.9356789444749865,0.0,0.3000000000000113,1
0.4857142857142857,0.2499999999999999,0.2987012987012987,0.5609756097560976,0.0413990007137758,0.920285871357889,0.0,0.3000000000000113,2
0.4904761904761905,0.1617647058823529,0.5194805194805197,0.4146341463414634,0.0442541042112776,0.8543155579989006,0.0,0.3000000000000113,1
0.7666666666666667,0.2499999999999999,0.4155844155844153,0.4146341463414634,0.0335474660956459,0.8064870808136338,0.0,0.3000000000000113,2
0.0095238095238095,0.2058823529411764,0.3766233766233768,0.4146341463414634,0.0315845824411134,0.7284222100054976,0.0,0.3000000000000113,2
0.0142857142857142,0.1470588235294117,0.3246753246753244,0.2926829268292683,0.0310492505353319,0.6602528862012095,0.0,0.3000000000000113,2
0.0238095238095238,0.1470588235294117,0.5194805194805197,0.4390243902439024,0.030870806566738,0.6591533809785597,0.0,0.3000000000000113,2
0.5,0.1617647058823529,0.3896103896103895,0.4390243902439024,0.0262312633832976,0.5871357888949973,0.0,0.3000000000000113,2
0.0047619047619047,0.2499999999999999,0.337662337662338,0.5365853658536586,0.020521056388294,0.559648158328752,0.0,0.3000000000000113,2
0.3571428571428571,0.1764705882352941,0.5714285714285716,0.3658536585365853,0.0214132762312633,0.5107201759208356,0.0,0.3000000000000113,2
0.1523809523809524,0.1323529411764705,0.4675324675324677,0.3170731707317073,0.2844396859386153,0.6036283672347444,0.0,0.3500000000000085,0
0.1857142857142857,0.1617647058823529,0.3246753246753244,0.2439024390243902,0.173982869379015,0.417262231995602,0.0,0.3500000000000085,0
0.4142857142857143,0.2058823529411764,0.4025974025974026,0.5365853658536586,0.0963597430406852,0.2484881803188565,0.0,0.3500000000000085,0
0.1476190476190476,0.1911764705882352,0.2467532467532471,0.2682926829268293,0.0840471092077087,0.1907641561297416,0.0,0.3500000000000085,1
0.9666666666666668,0.2352941176470588,0.5454545454545454,0.6341463414634146,0.05406852248394,0.0489279824079164,0.0,0.3500000000000085,1
0.4857142857142857,0.1470588235294117,0.4415584415584419,0.4390243902439024,0.0624553890078515,0.0296866410115448,0.0,0.3500000000000085,1
0.9571428571428572,0.2058823529411764,0.4675324675324677,0.4634146341463415,0.048893647394718,0.9670148433205058,0.0,0.3500000000000085,1
0.1904761904761905,0.1323529411764705,0.3246753246753244,0.3414634146341463,0.0537116345467523,0.9296316657504125,0.0,0.3500000000000085,1
0.4904761904761905,0.2205882352941175,0.4935064935064934,0.4878048780487805,0.042469664525339,0.9037932930181418,0.0,0.3500000000000085,1
0.8761904761904763,0.338235294117647,0.2467532467532471,0.5853658536585367,0.0324768022840828,0.8647608576140737,0.0,0.3500000000000085,2
0.8142857142857144,0.1764705882352941,0.2207792207792205,0.3658536585365853,0.0435403283369022,0.8636613523914239,0.0,0.3500000000000085,1
0.3428571428571428,0.1617647058823529,0.4935064935064934,0.3170731707317073,0.0394361170592434,0.7993402968664102,0.0,0.3500000000000085,2
0.7666666666666667,0.1764705882352941,0.2987012987012987,0.3658536585365853,0.0367594575303354,0.7762506871907642,0.0,0.3500000000000085,2
0.0238095238095238,0.1764705882352941,0.6103896103896105,0.4390243902439024,0.0292648108493932,0.663551401869159,0.0,0.3500000000000085,2
0.0142857142857142,0.1764705882352941,0.3116883116883118,0.3414634146341463,0.0260528194147037,0.6019791094007697,0.0,0.3500000000000085,2
0.3571428571428571,0.1911764705882352,0.5844155844155843,0.4390243902439024,0.0208779443254818,0.5118196811434854,0.0,0.3500000000000085,2
0.8333333333333334,0.2499999999999999,0.4025974025974026,0.4390243902439024,0.0,0.4557449147883453,0.0,0.3500000000000085,2
0.4380952380952381,0.2205882352941175,0.5194805194805197,0.4878048780487805,0.0,0.4282572842221001,0.0,0.3500000000000085,2
0.1523809523809524,0.1911764705882352,0.3896103896103895,0.3902439024390244,0.3012134189864383,0.6954370533260034,0.0,0.4000000000000057,0
0.1857142857142857,0.1617647058823529,0.3896103896103895,0.2926829268292683,0.1877230549607423,0.4507971412864211,0.0,0.4000000000000057,0
0.4142857142857143,0.2647058823529412,0.3636363636363637,0.4390243902439024,0.0954675231977159,0.2721275426058274,0.0,0.4000000000000057,0
0.1476190476190476,0.2205882352941175,0.337662337662338,0.3414634146341463,0.0897573162027123,0.2385926333150082,0.0,0.4000000000000057,1
0.9666666666666668,0.2352941176470588,0.4415584415584419,0.5853658536585367,0.0769093504639543,0.1902144035184167,0.0,0.4000000000000057,1
0.1904761904761905,0.1176470588235293,0.4155844155844153,0.3658536585365853,0.0710206995003568,0.0571742715777899,0.0,0.4000000000000057,1
0.9571428571428572,0.2205882352941175,0.4285714285714288,0.4634146341463415,0.0551391862955032,0.045629466739967,0.0,0.4000000000000057,1
0.4857142857142857,0.2058823529411764,0.4155844155844153,0.4390243902439024,0.0538900785153461,0.0203408466190214,0.0,0.4000000000000057,1
0.8761904761904763,0.338235294117647,0.2597402597402598,0.6097560975609756,0.0405067808708065,0.9917537108301264,0.0,0.4000000000000057,2
0.3428571428571428,0.1911764705882352,0.4025974025974026,0.2682926829268293,0.0465738758029978,0.9241341396371632,0.0,0.4000000000000057,1
0.4904761904761905,0.2352941176470588,0.4415584415584419,0.4878048780487805,0.0397930049964311,0.8790544255085212,0.0,0.4000000000000057,2
0.7666666666666667,0.2205882352941175,0.2597402597402598,0.3902439024390244,0.0365810135617416,0.822429906542056,0.0,0.4000000000000057,2
0.5,0.1764705882352941,0.5454545454545454,0.3414634146341463,0.0380085653104925,0.7965915338097856,0.0,0.4000000000000057,2
0.8142857142857144,0.2794117647058823,0.2597402597402598,0.4390243902439024,0.0303354746609564,0.7844969763606378,0.0,0.4000000000000057,2
0.0238095238095238,0.1764705882352941,0.6363636363636367,0.3902439024390244,0.0331905781584582,0.7240241891148983,0.0,0.4000000000000057,2
0.0142857142857142,0.1911764705882352,0.3246753246753244,0.4146341463414634,0.0305139186295503,0.7003848268279275,0.0,0.4000000000000057,2
0.3571428571428571,0.2205882352941175,0.4675324675324677,0.4878048780487805,0.0233761598857958,0.5909840571742716,0.0,0.4000000000000057,2
0.3380952380952381,0.1911764705882352,0.5454545454545454,0.2682926829268293,0.0,0.3903243540406817,0.0,0.4000000000000057,2
0.1523809523809524,0.1911764705882352,0.506493506493507,0.4146341463414634,0.3110278372591006,0.7130291368884002,0.0,0.4500000000000028,0
0.1857142857142857,0.2499999999999999,0.3896103896103895,0.4878048780487805,0.1541755888650963,0.4398020890599231,0.0,0.4500000000000028,0
0.9666666666666668,0.1470588235294117,0.5454545454545454,0.4390243902439024,0.1315132048536759,0.3012644310060473,0.0,0.4500000000000028,0
0.4142857142857143,0.2352941176470588,0.2987012987012987,0.3658536585365853,0.1051034975017844,0.2869708631115998,0.0,0.4500000000000028,0
0.1476190476190476,0.088235294117647,0.4155844155844153,0.3414634146341463,0.1215203426124197,0.2413413963716327,0.0,0.4500000000000028,0
0.1904761904761905,0.1029411764705882,0.5324675324675328,0.3658536585365853,0.0863668807994289,0.1209455744914788,0.0,0.4500000000000028,1
0.8761904761904763,0.1470588235294117,0.3506493506493506,0.3414634146341463,0.0724482512491077,0.0995052226498075,0.0,0.4500000000000028,1
0.0238095238095238,0.2352941176470588,0.4155844155844153,0.4634146341463415,0.0435403283369022,0.9340296866410116,0.0,0.4500000000000028,1
0.4857142857142857,0.2647058823529412,0.4675324675324677,0.5121951219512195,0.0408636688079942,0.9274326553051128,0.0,0.4500000000000028,2
0.9571428571428572,0.1470588235294117,0.3896103896103895,0.4146341463414634,0.0517487508922198,0.9268829026937878,0.0,0.4500000000000028,1
0.4904761904761905,0.2205882352941175,0.506493506493507,0.3902439024390244,0.0390792291220556,0.8532160527762507,0.0,0.4500000000000028,2
0.3428571428571428,0.1470588235294117,0.4415584415584419,0.3414634146341463,0.0446109921484653,0.8438702583837273,0.0,0.4500000000000028,1
0.8142857142857144,0.2352941176470588,0.2857142857142856,0.3902439024390244,0.0335474660956459,0.7916437603078615,0.0,0.4500000000000028,2
0.5,0.1470588235294117,0.5844155844155843,0.3902439024390244,0.0392576730906495,0.7822979659153382,0.0,0.4500000000000028,2
0.7666666666666667,0.1470588235294117,0.4415584415584419,0.3170731707317073,0.0340827980014275,0.7080813633864761,0.0,0.4500000000000028,2
0.0095238095238095,0.1029411764705882,0.4675324675324677,0.3414634146341463,0.0335474660956459,0.640461792193513,0.0,0.4500000000000028,2
0.3571428571428571,0.2205882352941175,0.506493506493507,0.4634146341463415,0.0255174875089221,0.6366135239142386,0.0,0.4500000000000028,2
0.7714285714285715,0.1176470588235293,0.5714285714285716,0.2195121951219512,0.0182012847965738,0.3897746014293568,0.0,0.4500000000000028,2
0.1523809523809524,0.2058823529411764,0.5454545454545454,0.4634146341463415,0.3128122769450392,0.726223199560198,0.0,0.5,0
0.1857142857142857,0.1470588235294117,0.4155844155844153,0.3170731707317073,0.210028551034975,0.4771852666300165,0.0,0.5,0
0.9666666666666668,0.2205882352941175,0.4805194805194803,0.4634146341463415,0.1379371877230549,0.3754810335349093,0.0,0.5,0
0.1476190476190476,0.1911764705882352,0.3246753246753244,0.4878048780487805,0.1304425410421127,0.3336998350742166,0.0,0.5,0
0.4142857142857143,0.1764705882352941,0.4155844155844153,0.3414634146341463,0.1256245538900785,0.3056624518966465,0.0,0.5,0
0.1904761904761905,0.1323529411764705,0.4805194805194803,0.4390243902439024,0.1145610278372591,0.2506871907641561,0.0,0.5,0
0.8761904761904763,0.1470588235294117,0.4155844155844153,0.3658536585365853,0.0537116345467523,0.9472237493128092,0.0,0.5,1
0.0238095238095238,0.2794117647058823,0.4675324675324677,0.5365853658536586,0.0389007851534618,0.9158878504672896,0.0,0.5,2
0.9571428571428572,0.2058823529411764,0.4155844155844153,0.4634146341463415,0.0426481084939329,0.8884002199010446,0.0,0.5,1
0.5,0.2058823529411764,0.4545454545454546,0.3658536585365853,0.0413990007137758,0.8697086311159978,0.0,0.5,2
0.3428571428571428,0.2205882352941175,0.4285714285714288,0.5121951219512195,0.0390792291220556,0.8526663001649258,0.0,0.5,2
0.3571428571428571,0.2794117647058823,0.5454545454545454,0.5121951219512195,0.0346181299072091,0.8488180318856515,0.0,0.5,2
0.0095238095238095,0.0735294117647058,0.4155844155844153,0.2926829268292683,0.0490720913633119,0.799890049477735,0.0,0.5,1
0.8142857142857144,0.2794117647058823,0.3766233766233768,0.4634146341463415,0.029621698786581,0.766355140186916,0.0,0.5,2
0.4857142857142857,0.2205882352941175,0.5324675324675328,0.4634146341463415,0.0322983583154889,0.7548103353490929,0.0,0.5,2
0.4904761904761905,0.2794117647058823,0.3506493506493506,0.5121951219512195,0.0278372591006424,0.7328202308960968,0.0,0.5,2
0.3904761904761905,0.1323529411764705,0.4545454545454546,0.3902439024390244,0.0219486081370449,0.4755360087960418,0.0,0.5,2
0.8095238095238096,0.1470588235294117,0.7142857142857144,0.1951219512195122,0.0,0.3452446399120396,0.0,0.5,2
0.1523809523809524,0.1911764705882352,0.5714285714285716,0.4634146341463415,0.3042469664525339,0.7047828477185267,0.0,0.5500000000000114,0
0.1857142857142857,0.1617647058823529,0.4415584415584419,0.4146341463414634,0.2248394004282655,0.5288620120945575,0.0,0.5500000000000114,0
0.1476190476190476,0.2794117647058823,0.2727272727272729,0.5121951219512195,0.1213418986438258,0.3666849917537108,0.0,0.5500000000000114,0
0.4142857142857143,0.2794117647058823,0.4025974025974026,0.5365853658536586,0.0993932905067808,0.2957669048927983,0.0,0.5500000000000114,0
0.9666666666666668,0.338235294117647,0.3636363636363637,0.5121951219512195,0.0842255531763026,0.2715777899945025,0.0,0.5500000000000114,1
0.680952380952381,0.1911764705882352,0.2337662337662336,0.4146341463414634,0.095289079229122,0.239692138537658,0.0,0.5500000000000114,0
0.1904761904761905,0.1911764705882352,0.3506493506493506,0.4146341463414634,0.087615988579586,0.205607476635514,0.0,0.5500000000000114,1
0.8761904761904763,0.1911764705882352,0.3636363636363637,0.3658536585365853,0.0749464668094218,0.1467839472237493,0.0,0.5500000000000114,1
0.0095238095238095,0.1470588235294117,0.4675324675324677,0.3414634146341463,0.0690578158458244,0.0764156129741616,0.0,0.5500000000000114,1
0.0238095238095238,0.2794117647058823,0.337662337662338,0.5609756097560976,0.0442541042112776,0.9857064321055524,0.0,0.5500000000000114,1
